96.654,238.39,99.074,329.46,129.53,161.68,139.51,438.41,157.77,281.32,181,213.71,179.62,90.743,182.09,349.15,217.65,149.8,225.95,279.03,251.55,215.03,252.89,345,251.06,419.1,260.46,71.633,291.45,143.5,297.56,281.09,320.7,210.78,330.46,352.53,344.41,84.462,375.94,262.7,379.1,161.06
96.727,238.31,99.001,329.44,129.55,161.62,139.45,438.39,157.74,281.29,180.99,213.61,179.64,90.73,181.93,349.17,217.48,149.8,225.82,279.05,251.44,214.94,252.89,345.11,251.09,419.4,260.48,71.648,291.31,143.39,297.57,281.25,320.84,210.61,330.14,352.53,344.34,84.527,375.82,262.98,379.33,161.33
96.723,238.1,98.856,329.37,129.41,161.38,139.22,438.33,157.63,281.22,180.89,213.55,179.62,90.698,181.74,348.98,217.25,149.65,225.65,278.84,251.25,214.74,252.83,345.18,250.95,419.43,260.42,71.574,291.06,143.17,297.47,281.32,320.93,210.41,329.73,352.52,344.14,84.417,375.57,263.12,379.41,161.59
97.012,238.03,98.957,329.39,129.56,161.29,139.35,438.41,157.81,281.31,181.03,213.6,179.82,90.648,181.79,349.16,217.3,149.69,225.72,278.78,251.31,214.69,253.05,345.34,250.93,419.62,260.74,71.606,291.18,143.08,297.65,281.53,321.33,210.26,329.61,352.69,344.33,84.405,375.56,263.31,379.72,161.74
97.215,238.07,98.913,329.5,129.57,161.17,139.28,438.44,157.89,281.51,180.84,213.68,179.85,90.667,181.62,349.37,217.24,149.84,225.67,278.9,251.25,214.58,253.06,345.49,250.83,419.89,260.87,71.667,291.02,143.03,297.73,281.82,321.46,210.13,329.38,352.95,344.37,84.441,375.41,263.44,379.88,161.99
97.281,237.95,98.715,329.49,129.52,161.02,139.04,438.29,157.79,281.58,180.69,213.66,179.78,90.493,181.43,349.56,217.04,149.88,225.62,278.87,251.1,214.38,252.99,345.54,250.73,420.02,260.88,71.547,290.74,142.85,297.76,281.96,321.55,209.87,329.02,353.11,344.31,84.313,375,263.43,379.92,162.26
97.553,238.07,98.637,329.58,129.65,160.94,139.05,438.23,157.86,281.72,180.66,213.71,179.81,90.377,181.46,349.86,217.07,150.09,225.79,278.97,251.14,214.27,253.08,345.63,250.72,420.38,260.94,71.497,290.72,142.82,297.93,282.16,321.72,209.7,328.9,353.41,344.43,84.32,374.91,263.5,380.17,162.54
97.705,238.25,98.566,329.6,129.79,161.1,138.82,438.13,157.8,281.95,180.56,213.85,179.73,90.254,181.34,350.38,217.02,150.41,225.86,279.15,251.25,214.22,253.09,345.79,250.6,420.61,260.93,71.497,290.63,142.83,298.01,282.37,321.9,209.57,328.64,353.75,344.45,84.365,374.78,263.61,380.32,162.82
97.867,238.25,98.39,329.37,129.91,161.01,138.55,437.74,157.68,282.05,180.45,213.85,179.68,89.931,181.34,350.7,216.99,150.5,225.92,279.18,251.36,214.12,253.16,345.81,250.56,420.66,260.86,71.359,290.49,142.73,298.07,282.35,322.02,209.37,328.43,353.92,344.47,84.424,374.68,263.59,380.48,162.88
98.05,238.04,98.246,329.22,130.11,160.95,138.22,437.33,157.58,282.13,180.43,213.98,179.56,89.697,181.36,350.97,216.91,150.61,225.99,279.24,251.52,214.01,253.27,345.86,250.56,420.67,260.68,71.321,290.45,142.6,298.17,282.29,322.15,209.11,328.29,354.08,344.5,84.454,374.58,263.47,380.63,162.86
98.214,238.05,98.06,329.37,130.25,161.01,137.96,437.12,157.42,282.29,180.31,214.27,179.33,89.522,181.28,351.59,216.64,150.79,225.96,279.38,251.57,214.33,253.27,346.01,250.5,420.78,260.45,71.561,290.41,142.62,298.14,282.37,322.05,209.07,327.94,354.29,344.36,84.621,374.37,263.56,380.63,162.93
98.438,237.98,98.053,329.41,130.51,161.09,137.73,436.93,157.35,282.4,180.27,214.52,179.31,89.224,181.41,351.94,216.51,150.97,225.92,279.46,251.71,214.6,253.43,346.09,250.53,420.91,260.42,71.724,290.44,142.67,298.19,282.34,321.99,209.04,327.7,354.41,344.39,84.672,374.3,263.6,380.74,162.87
98.527,237.83,97.98,329.31,130.62,160.87,137.47,436.6,157.22,282.33,180.24,214.56,179.29,88.855,181.5,352.09,216.34,150.98,225.87,279.51,251.74,214.65,253.47,346.02,250.55,420.89,260.3,71.851,290.35,142.55,298.24,282.1,321.9,208.89,327.48,354.38,344.4,84.629,374.12,263.47,380.77,162.74
98.658,237.68,97.893,329.22,130.64,160.79,137.25,436.49,157.15,282.5,180.22,214.77,179.23,88.695,181.49,352.29,216.15,151.06,225.79,279.61,251.77,214.79,253.45,346.01,250.55,421.03,260.18,72.037,290.23,142.48,298.33,281.9,321.74,208.86,327.27,354.4,344.44,84.646,373.96,263.42,380.77,162.68
98.825,237.58,98.001,329.22,130.73,160.72,137.04,436.44,157.18,282.62,180.22,215.02,179.12,88.604,181.61,352.54,216.04,151.23,225.8,279.81,251.88,215.03,253.58,346.13,250.59,421.29,260.22,72.093,290.15,142.46,298.37,281.74,321.6,208.81,327.11,354.49,344.6,84.748,373.91,263.43,380.79,162.65
98.905,237.26,98.065,329.12,130.8,160.62,136.86,436.29,157.17,282.63,180.18,215.1,179,88.499,181.66,352.65,215.96,151.15,225.77,279.81,251.87,215.05,253.61,345.93,250.61,421.29,260.08,72.06,290,142.14,298.3,281.44,321.44,208.63,326.86,354.59,344.65,84.679,373.72,263.39,380.68,162.43
99.057,237.15,98.157,329.06,130.89,160.5,136.81,436.21,157.21,282.68,180.21,215.25,178.99,88.398,181.82,352.77,215.78,151.14,225.74,279.72,251.88,215.09,253.77,345.7,250.59,421.49,260.07,72.191,289.92,141.96,298.25,281.19,321.27,208.55,326.76,354.81,344.73,84.768,373.62,263.32,380.7,162.29
99.161,236.98,98.211,328.97,130.95,160.55,136.87,436.17,157.45,282.69,180.29,215.29,179.07,88.381,182.13,352.92,215.74,151.18,225.81,279.7,251.8,215.18,253.92,345.64,250.59,421.42,260.09,72.232,289.85,142,298.22,280.92,320.97,208.46,326.72,355,344.84,84.912,373.46,263.28,380.78,162.28
99.173,236.8,98.144,328.91,130.83,160.62,136.88,436.05,157.49,282.61,180.28,215.24,179.04,88.271,182.23,353,215.67,151.15,225.78,279.63,251.58,215.19,253.96,345.47,250.54,421.31,260.02,72.21,289.76,141.97,298.08,280.58,320.62,208.36,326.66,355.04,344.95,85.007,373.19,263.23,380.73,162.18
99.226,236.8,98.06,328.88,130.91,160.56,136.99,436.03,157.65,282.56,180.39,215.22,179.13,88.285,182.38,352.96,215.89,151.07,225.94,279.62,251.43,215.18,254.14,345.38,250.6,421.23,260.12,72.184,289.79,141.97,298.06,280.38,320.45,208.3,326.77,355.01,345.13,85.087,373.14,263.22,380.72,162.11
99.279,236.78,97.928,328.78,130.91,160.59,137.07,436.14,157.81,282.54,180.42,215.11,179.12,88.399,182.49,352.93,216.16,151.01,226.09,279.58,251.29,215.18,254.22,345.21,250.58,421.07,260.26,71.938,289.77,142.04,297.96,280.19,320.3,208.11,326.99,354.96,345.28,85.15,373.03,263.18,380.61,162.09
99.308,236.92,97.754,328.74,130.91,160.52,137.09,436.19,157.92,282.47,180.38,215.03,179.12,88.455,182.49,352.86,216.29,150.94,226.17,279.58,251.05,215.22,254.23,345.03,250.46,420.97,260.39,71.792,289.73,142.13,297.78,280.08,320.12,207.92,327.12,354.9,345.29,85.345,372.88,263.11,380.36,162.09
99.381,237.17,97.721,328.73,130.97,160.6,137.18,436.26,158.1,282.53,180.47,215,179.24,88.593,182.64,352.82,216.55,150.96,226.38,279.68,250.91,215.29,254.26,344.77,250.41,420.9,260.62,71.686,289.81,142.31,297.68,280.1,320.1,207.76,327.33,354.94,345.46,85.5,372.85,263.16,380.18,162.08
99.322,237.47,97.57,328.69,130.97,160.66,137.27,436.26,158.21,282.66,180.48,215.15,179.23,88.822,182.83,352.71,216.76,151,226.46,279.78,250.81,215.53,254.32,344.6,250.21,420.73,260.9,71.635,289.9,142.47,297.49,280.18,320.01,207.67,327.45,354.99,345.45,85.619,372.86,263.25,379.96,162.09
99.237,237.71,97.409,328.55,130.83,160.73,137.34,436.11,158.19,282.74,180.41,215.17,179.17,89.006,182.99,352.57,216.97,150.98,226.5,279.85,250.66,215.68,254.31,344.41,250.12,420.66,261.08,71.59,289.96,142.47,297.31,280.1,319.97,207.45,327.5,355.08,345.39,85.649,372.86,263.2,379.81,161.98
99.151,237.84,97.307,328.25,130.74,160.83,137.31,435.88,158.16,282.76,180.34,215.15,179.03,89.206,183.2,352.41,217.21,150.89,226.55,279.91,250.45,215.74,254.38,344.2,250.03,420.24,261.29,71.5,289.99,142.45,297.02,279.97,320.06,207.25,327.55,355.04,345.42,85.57,372.9,263.18,379.72,161.91
99.17,238.02,97.2,328.11,130.71,161.1,137.37,435.8,158.16,282.93,180.26,215.31,178.98,89.477,183.34,352.39,217.46,150.97,226.51,280.09,250.27,215.77,254.45,344.11,249.87,420.01,261.54,71.516,289.99,142.46,296.81,279.98,320.25,207.21,327.59,355.15,345.49,85.588,372.99,263.28,379.69,161.9
99.334,238.24,97.133,328.03,130.69,161.41,137.54,435.78,158.22,283.04,180.16,215.38,178.9,89.783,183.51,352.4,217.74,151.14,226.51,280.15,250.23,215.93,254.53,344.12,249.8,419.93,261.81,71.548,290.02,142.6,296.73,280.09,320.39,207.33,327.74,355.2,345.66,85.618,373.05,263.3,379.77,161.93
99.411,238.08,96.877,327.75,130.55,161.38,137.67,435.5,158.23,282.83,179.89,215.23,178.77,89.931,183.42,352.11,217.91,151.19,226.36,279.97,250.09,215.86,254.52,344.09,249.64,419.72,261.93,71.488,289.94,142.66,296.68,279.98,320.43,207.2,327.88,355.07,345.81,85.499,373.1,263.13,379.83,161.76
99.539,238,96.652,327.6,130.38,161.44,137.78,435.4,158.28,282.73,179.72,215.13,178.78,90.068,183.42,351.89,218.03,151.25,226.25,279.75,249.99,215.93,254.53,344.16,249.5,419.65,262.04,71.447,289.97,142.75,296.7,279.93,320.55,207.14,328.18,354.97,345.97,85.448,373.14,263.04,379.92,161.65
99.842,238.06,96.596,327.63,130.48,161.65,138.04,435.43,158.55,282.7,179.71,215.1,178.96,90.3,183.51,351.8,218.31,151.56,226.24,279.62,250.06,216.11,254.7,344.45,249.53,419.75,262.24,71.68,290.17,142.99,296.85,280,320.81,207.26,328.53,355.1,346.35,85.603,373.24,263.12,380.11,161.68
100.05,237.99,96.436,327.51,130.45,161.57,138.16,435.36,158.74,282.57,179.63,215.02,178.98,90.476,183.61,351.7,218.45,151.62,226.18,279.35,250.04,216.09,254.82,344.55,249.45,419.55,262.24,71.884,290.32,143.1,296.82,280.01,321,207.18,328.79,355.09,346.62,85.65,373.18,263.14,380.23,161.68
100.13,237.98,96.297,327.32,130.35,161.59,138.29,435.3,158.94,282.48,179.54,214.97,178.95,90.674,183.62,351.65,218.53,151.61,226.13,279.14,250.01,216.05,254.89,344.67,249.28,419.48,262.27,72.141,290.45,143.14,296.77,280.09,321.07,207.16,329.02,355.05,346.73,85.688,373.08,263.05,380.34,161.7
100.22,237.92,96.264,327.13,130.31,161.49,138.48,435.31,159.05,282.43,179.49,214.96,178.93,90.992,183.64,351.59,218.63,151.59,226.23,278.95,250.08,215.9,254.91,344.82,249.09,419.51,262.25,72.403,290.6,143.15,296.89,280.17,321.17,207.18,329.31,354.96,346.84,85.669,373.05,263.03,380.49,161.62
100.22,237.82,96.273,327,130.25,161.3,138.72,435.26,159.14,282.45,179.39,214.81,178.9,91.165,183.68,351.36,218.76,151.52,226.3,278.59,250.14,215.86,255.01,344.93,248.93,419.51,262.27,72.514,290.67,143.08,297.03,280.19,321.33,207.03,329.5,354.93,346.89,85.587,373.19,262.89,380.65,161.47
100.19,237.66,96.299,327.04,130.25,161.21,138.93,435.21,159.09,282.51,179.26,214.75,178.88,91.43,183.69,351.24,218.86,151.61,226.34,278.45,250.17,215.96,255.11,344.97,248.71,419.59,262.26,72.715,290.7,143,297.19,280.34,321.37,207.12,329.65,354.87,346.88,85.614,373.37,262.85,380.85,161.4
100.14,237.59,96.383,326.98,130.28,161.13,139.2,435.24,158.92,282.62,179,214.63,178.8,91.714,183.69,351.16,218.87,151.6,226.29,278.4,250.13,215.95,255.19,345.04,248.54,419.8,262.16,72.845,290.62,142.94,297.25,280.44,321.4,207.21,329.8,354.82,346.74,85.655,373.46,262.98,380.97,161.38
100.18,237.49,96.542,326.94,130.39,160.87,139.48,435.21,158.85,282.64,178.91,214.5,178.84,91.886,183.67,350.99,218.92,151.48,226.31,278.24,250.22,215.95,255.4,345.07,248.43,419.81,262.1,72.911,290.62,142.75,297.46,280.4,321.42,207.26,330.03,354.58,346.61,85.593,373.58,263,381.21,161.36
100.14,237.45,96.692,326.87,130.55,160.79,139.67,435.21,158.88,282.73,178.73,214.37,178.99,92.124,183.63,350.9,218.86,151.37,226.31,278.27,250.45,216.01,255.62,345.07,248.44,419.82,262.14,73.031,290.55,142.75,297.65,280.35,321.42,207.35,330.3,354.39,346.32,85.49,373.72,263.05,381.46,161.55
100.05,237.37,96.838,326.86,130.57,160.73,139.72,435.3,158.83,282.75,178.59,214.23,179.1,92.432,183.55,350.73,218.69,151.19,226.26,278.37,250.69,216,255.85,345.08,248.4,419.85,262.04,73.215,290.39,142.77,297.76,280.29,321.26,207.46,330.39,354.26,346.05,85.36,373.83,263.09,381.63,161.65
100.03,237.29,97.18,326.87,130.7,160.6,139.86,435.33,159,282.74,178.61,214.07,179.38,92.769,183.61,350.47,218.55,151.06,226.29,278.49,251.11,215.95,256.19,345.15,248.47,419.75,262.13,73.255,290.45,142.77,298.03,280.18,321.21,207.6,330.6,354.03,345.94,85.179,374.02,263.15,381.86,161.71
100.11,237.18,97.296,326.82,130.69,160.46,139.82,435.3,159.06,282.63,178.65,213.75,179.56,93.029,183.56,350.25,218.4,150.92,226.26,278.55,251.4,215.84,256.26,345.12,248.59,419.69,262.14,73.324,290.45,142.79,298.18,280.03,321.08,207.7,330.75,353.84,345.76,85.002,374.25,263.23,381.93,161.75
100.07,237.07,97.408,326.79,130.74,160.45,139.76,435.16,159.05,282.58,178.69,213.5,179.75,93.209,183.53,350.04,218.26,150.91,226.22,278.63,251.52,215.8,256.21,345.09,248.66,419.72,262.14,73.421,290.46,142.78,298.37,279.92,320.9,207.77,330.82,353.7,345.55,84.918,374.46,263.36,381.99,161.81
100.13,236.97,97.659,326.82,130.86,160.46,139.78,435.15,159.32,282.54,178.97,213.34,180.05,93.353,183.67,349.92,218.26,151.04,226.38,278.74,251.82,215.76,256.28,345.19,248.84,419.85,262.47,73.586,290.62,142.83,298.68,279.83,320.96,207.97,331.06,353.53,345.47,84.811,374.83,263.45,382.25,161.92
100.15,236.93,97.756,326.77,130.79,160.35,139.54,435.07,159.39,282.53,179.18,213.09,180.25,93.512,183.73,349.85,218.05,151.18,226.4,278.82,252,215.72,256.17,345.18,248.93,420.03,262.57,73.614,290.64,142.8,298.82,279.78,320.84,208.12,331.12,353.36,345.19,84.696,374.95,263.54,382.29,161.87
100.1,236.96,97.86,326.74,130.68,160.25,139.18,435.08,159.49,282.45,179.36,212.94,180.23,93.63,183.77,349.78,217.88,151.32,226.36,278.83,252.07,215.7,255.95,345.16,248.89,420.16,262.63,73.561,290.64,142.79,298.87,279.79,320.88,208.39,331.08,353.28,344.84,84.641,375.13,263.67,382.28,161.88
100.19,237.02,98.011,326.92,130.66,160.14,138.94,435.05,159.63,282.4,179.62,212.85,180.17,93.585,184.04,349.76,217.97,151.58,226.41,278.87,252.25,215.68,255.89,345.11,248.98,420.34,262.74,73.523,290.86,142.86,299.02,279.82,320.9,208.62,331.12,353.24,344.68,84.679,375.2,263.88,382.3,161.92
100.1,236.94,97.991,327.18,130.58,159.91,138.56,434.9,159.6,282.2,179.69,212.64,180,93.439,184.05,349.65,218.05,151.65,226.35,278.83,252.27,215.66,255.73,345.01,248.91,420.56,262.68,73.429,291.01,142.93,298.96,279.75,320.8,208.79,330.95,353.11,344.39,84.594,375.02,263.98,382.25,161.86
100.08,237,97.97,327.52,130.65,159.72,138.13,434.64,159.62,282.07,179.74,212.47,179.87,93.316,184.1,349.59,218.12,151.75,226.37,278.78,252.37,215.62,255.69,345.01,248.76,420.74,262.65,73.356,291.23,142.97,299.03,279.73,320.88,208.98,330.84,352.96,344.2,84.416,374.87,264.13,382.25,161.81
100.04,236.96,98.072,327.83,130.68,159.59,137.82,434.46,159.67,281.99,179.69,212.56,179.79,93.354,184.1,349.56,218.25,152.01,226.43,278.84,252.49,215.64,255.72,345.11,248.72,420.84,262.64,73.263,291.44,143.04,299.06,279.82,321,209.18,330.89,352.9,344.03,84.377,374.76,264.28,382.28,161.8
100.03,236.88,98.272,327.97,130.63,159.36,137.33,434.23,159.59,281.81,179.56,212.49,179.63,93.239,184.08,349.45,218.32,152.15,226.4,278.74,252.48,215.59,255.67,345.17,248.55,420.85,262.45,72.97,291.67,142.95,298.94,279.83,321.05,209.31,330.81,352.83,343.8,84.26,374.61,264.42,382.16,161.75
100.17,236.81,98.463,328.01,130.74,159.21,136.96,434.01,159.63,281.7,179.56,212.64,179.62,93.103,184.12,349.49,218.41,152.4,226.43,278.74,252.53,215.45,255.69,345.17,248.48,421.04,262.28,72.703,292.09,142.86,299,279.82,321.21,209.4,330.82,352.83,343.65,84.194,374.61,264.57,382.15,161.77
100.31,236.77,98.614,328.05,130.83,159.16,136.61,433.77,159.62,281.62,179.58,212.71,179.65,93.072,184.19,349.55,218.47,152.62,226.47,278.69,252.58,215.38,255.76,345.13,248.47,421.14,262.05,72.525,292.44,142.73,298.98,279.86,321.4,209.52,330.84,352.82,343.57,84.123,374.53,264.71,382.05,161.85
100.42,236.77,98.791,327.99,130.92,159.02,136.28,433.45,159.6,281.55,179.65,212.76,179.69,92.957,184.35,349.6,218.6,152.66,226.57,278.68,252.64,215.15,255.84,344.93,248.56,421.13,261.82,72.288,292.71,142.52,298.95,279.78,321.56,209.51,330.82,352.78,343.61,84.004,374.48,264.66,381.98,161.97
100.43,236.56,99.029,327.88,131.05,159.02,136.06,433.23,159.54,281.52,179.83,212.83,179.73,92.723,184.47,349.54,218.8,152.52,226.63,278.55,252.64,214.94,256,344.71,248.51,421.28,261.61,72.051,292.92,142.22,299.01,279.75,321.74,209.37,330.79,352.69,343.67,83.921,374.45,264.51,381.9,162.08
100.29,236.51,99.149,327.95,131.12,159.01,135.82,433.02,159.45,281.55,179.95,213.05,179.73,92.648,184.57,349.66,218.92,152.48,226.68,278.65,252.6,214.95,256.09,344.68,248.33,421.17,261.31,71.885,292.92,142.07,298.92,279.87,321.75,209.28,330.65,352.67,343.62,83.929,374.32,264.31,381.77,162.3
100.11,236.45,99.325,327.96,131.34,159.09,135.71,432.78,159.43,281.61,180.22,213.12,179.94,92.386,184.68,349.65,219.15,152.33,226.98,278.72,252.56,214.91,256.38,344.68,248.3,421.16,261.12,71.702,293.03,141.96,299,279.98,321.88,209.09,330.63,352.68,343.66,83.913,374.26,264.2,381.71,162.48
99.965,236.36,99.397,328.01,131.43,159.01,135.65,432.59,159.38,281.68,180.4,213.15,180.09,92.176,184.77,349.72,219.37,152.19,227.22,278.97,252.45,215,256.45,344.69,248.25,421.21,260.84,71.58,293.06,141.79,298.96,280.13,322,208.84,330.6,352.69,343.65,83.865,374.16,264.04,381.52,162.69
99.682,236.24,99.398,328.03,131.38,158.97,135.38,432.49,159.23,281.78,180.48,213.13,180.11,91.908,184.77,349.78,219.43,152.14,227.25,279.27,252.17,215.22,256.37,344.72,248.05,421.33,260.5,71.573,292.92,141.69,298.77,280.31,321.88,208.64,330.48,352.77,343.51,83.985,373.98,263.88,381.16,162.73
99.687,236.06,99.541,328.14,131.49,158.91,135.36,432.43,159.33,281.97,180.69,213.15,180.3,91.74,185.06,350,219.64,152.04,227.39,279.44,252.16,215.46,256.49,344.85,248.17,421.34,260.39,71.418,292.93,141.69,298.86,280.51,321.93,208.55,330.53,352.71,343.58,84.186,373.96,263.77,381.02,162.87
99.581,235.87,99.599,328.04,131.43,158.87,135.31,432.27,159.34,282.03,180.97,213.1,180.37,91.587,185.26,350.08,219.79,151.9,227.37,279.56,252.11,215.59,256.45,344.88,248.07,421.43,260.27,71.232,292.87,141.6,298.87,280.61,321.83,208.42,330.52,352.64,343.63,84.372,373.89,263.65,380.75,162.87
99.442,235.73,99.615,327.95,131.35,158.85,135.09,432.15,159.21,282.04,181.19,213.04,180.33,91.477,185.27,350.2,219.93,151.68,227.33,279.57,252.03,215.57,256.28,344.9,247.89,421.45,260.11,71.135,292.7,141.55,298.83,280.7,321.64,208.24,330.32,352.52,343.52,84.431,373.73,263.54,380.51,162.86
99.553,235.63,99.725,327.9,131.56,159.03,135.12,432,159.27,282.09,181.57,213.14,180.59,91.424,185.53,350.39,220.27,151.45,227.39,279.74,252.34,215.73,256.42,345.06,247.95,421.52,260.14,71.211,292.7,141.6,299.07,280.92,321.65,208.2,330.3,352.57,343.67,84.6,373.81,263.53,380.5,162.89
99.5,235.47,99.711,327.8,131.64,159.16,134.97,431.88,159.22,282.04,181.79,213.21,180.72,91.287,185.58,350.63,220.36,151.14,227.34,279.84,252.55,215.68,256.43,345.2,247.88,421.62,260.14,71.247,292.61,141.64,299.16,281.11,321.51,208.01,330.16,352.53,343.73,84.628,373.8,263.49,380.42,162.89
99.472,235.35,99.745,327.58,131.72,159.27,134.8,431.76,159.07,281.93,181.93,213.41,180.82,91.243,185.59,350.74,220.39,150.8,227.32,279.92,252.63,215.75,256.43,345.35,247.74,421.5,260.2,71.311,292.46,141.63,299.14,281.15,321.36,207.78,330.09,352.55,343.79,84.632,373.72,263.54,380.29,162.92
99.574,235.19,99.821,327.45,131.8,159.32,134.79,431.78,159.04,281.88,182.1,213.58,181.01,91.35,185.59,350.9,220.54,150.62,227.46,279.96,252.87,215.65,256.47,345.49,247.85,421.54,260.4,71.449,292.4,141.73,299.15,281.27,321.21,207.59,330.22,352.51,343.98,84.591,373.58,263.62,380.24,162.9
99.613,235.12,99.787,327.27,131.84,159.27,134.82,431.88,158.86,281.9,182.08,213.65,181.1,91.41,185.47,351.02,220.62,150.52,227.5,280.02,253.15,215.62,256.46,345.65,247.83,421.48,260.56,71.532,292.23,141.76,299.08,281.37,321.05,207.46,330.21,352.48,344.1,84.651,373.33,263.64,380.09,162.79
99.576,235.04,99.798,327.09,131.87,159.29,134.91,432.02,158.75,281.81,182.03,213.7,181.11,91.454,185.35,351.11,220.65,150.5,227.48,280.04,253.4,215.69,256.37,345.79,247.84,421.45,260.64,71.491,292.02,141.75,299.07,281.46,320.9,207.35,330.17,352.45,344.21,84.76,373.15,263.71,379.99,162.7
99.481,234.94,99.763,326.88,131.87,159.29,135.05,432.15,158.61,281.68,181.88,213.78,181.13,91.522,185.36,350.97,220.6,150.52,227.46,279.85,253.53,215.7,256.28,345.86,247.77,421.41,260.69,71.492,291.92,141.76,299.07,281.5,320.75,207.22,330.07,352.5,344.29,84.808,373.05,263.76,379.9,162.65
99.303,234.8,99.683,326.79,131.95,159.36,135.11,432.31,158.48,281.56,181.76,213.85,181.06,91.565,185.32,350.85,220.37,150.44,227.43,279.63,253.63,215.62,256.08,345.81,247.57,421.46,260.72,71.52,291.82,141.69,299.06,281.42,320.64,207.18,329.86,352.6,344.33,84.876,372.96,263.68,379.85,162.62
99.227,234.8,99.647,326.7,132.08,159.33,135.19,432.5,158.42,281.37,181.75,214.08,181.14,91.63,185.31,350.83,220.24,150.31,227.35,279.43,253.68,215.63,255.93,345.86,247.44,421.67,260.83,71.461,291.72,141.71,299.13,281.35,320.62,207.18,329.74,352.66,344.34,85.106,372.89,263.7,379.9,162.62
99.185,234.78,99.623,326.65,132.3,159.35,135.28,432.72,158.29,281.2,181.86,214.31,181.2,91.695,185.23,350.81,220.15,150.13,227.18,279.21,253.66,215.63,255.8,345.95,247.35,421.82,260.85,71.455,291.68,141.74,299.24,281.2,320.73,207.23,329.59,352.81,344.34,85.296,372.79,263.79,380.01,162.62
99.151,234.86,99.773,326.55,132.56,159.6,135.46,432.99,158.21,281.04,181.94,214.42,181.22,91.787,185.16,350.67,220.08,150,227.18,279.03,253.66,215.57,255.71,346.02,247.23,421.98,260.89,71.456,291.72,141.75,299.39,281.04,320.82,207.18,329.64,352.91,344.38,85.474,372.75,263.81,380.03,162.59
99.08,234.9,99.783,326.4,132.72,159.64,135.7,433.12,158.09,280.92,181.98,214.32,181.17,91.833,185.06,350.54,219.93,149.83,227.09,278.73,253.53,215.39,255.65,345.99,247.03,422.11,260.83,71.438,291.8,141.58,299.46,280.72,320.85,207.12,329.7,352.84,344.5,85.623,372.7,263.74,379.98,162.45
99.048,235.08,99.78,326.33,132.94,159.76,135.91,433.29,158.1,280.79,182.05,214.21,181.08,91.994,184.91,350.43,219.85,149.78,227.09,278.6,253.42,215.25,255.57,346.01,246.81,422.25,260.69,71.5,291.87,141.46,299.47,280.51,320.84,207.16,329.73,352.89,344.59,85.753,372.6,263.67,380.03,162.43
99.19,235.2,99.915,326.29,133.27,160.09,136.26,433.47,158.28,280.77,182.23,214.1,181.26,92.089,185.04,350.32,220.05,149.84,227.26,278.6,253.41,215.17,255.67,346.09,246.92,422.48,260.75,71.597,292.01,141.38,299.63,280.34,320.99,207.24,329.9,353.09,344.72,85.952,372.74,263.58,380.33,162.56
99.278,235.21,99.864,326.08,133.45,160.15,136.51,433.52,158.36,280.68,182.22,213.82,181.28,91.93,185.05,350,220.2,149.83,227.21,278.41,253.28,214.88,255.69,346.03,246.88,422.54,260.68,71.58,291.98,141.08,299.64,280.13,321.02,207.17,329.99,353.14,344.79,85.986,372.81,263.45,380.47,162.36
99.322,235.19,99.712,325.85,133.55,160.23,136.79,433.55,158.42,280.63,182.13,213.62,181.28,91.778,185.07,349.67,220.29,149.85,227.08,278.34,252.93,214.72,255.68,345.95,246.74,422.55,260.49,71.659,291.85,140.88,299.53,280,320.97,207.11,330.1,353.22,344.82,85.892,372.89,263.31,380.5,162.22
99.415,235.27,99.64,325.87,133.76,160.33,137.02,433.74,158.62,280.77,182.27,213.7,181.28,91.923,185.2,349.62,220.48,149.97,227.1,278.45,252.86,214.69,255.73,346.13,246.77,422.54,260.39,71.885,291.82,140.85,299.52,280.05,320.97,207.23,330.44,353.45,344.94,85.945,373.05,263.34,380.68,162.21
99.372,235.37,99.529,325.84,133.82,160.38,137.14,433.92,158.84,280.81,182.16,213.69,181.16,91.911,185.13,349.5,220.66,149.98,227.08,278.44,252.8,214.74,255.71,346.1,246.8,422.44,260.11,72.034,291.72,140.8,299.43,280.03,320.91,207.28,330.69,353.6,344.98,85.862,373.11,263.45,380.8,162.29
99.324,235.37,99.454,325.64,133.85,160.31,137.17,434.06,158.94,280.82,181.99,213.63,181.04,91.862,184.99,349.19,220.76,150.03,227.07,278.4,252.68,214.67,255.61,346.07,246.87,422.39,259.94,71.951,291.6,140.8,299.29,279.96,320.84,207.3,330.88,353.7,344.91,85.688,373.12,263.48,380.82,162.26
99.381,235.41,99.38,325.55,133.89,160.45,137.4,434.11,158.97,280.87,181.79,213.77,181.08,91.796,184.93,348.86,220.87,150.23,227.05,278.31,252.6,214.65,255.5,346.1,247,422.42,259.77,71.868,291.56,140.88,299.26,279.93,320.8,207.37,331.04,353.93,344.86,85.639,373.23,263.57,380.9,162.08
99.405,235.33,99.432,325.38,133.88,160.6,137.65,434.11,158.93,280.92,181.67,213.84,181.1,91.685,184.87,348.61,220.95,150.39,227.07,278.27,252.58,214.55,255.47,346,247.22,422.44,259.72,71.76,291.48,140.91,299.25,279.85,320.83,207.42,331.29,354.12,344.86,85.571,373.38,263.73,380.96,161.9
